0.00014016,0.17408
0.00014032,0.16384
0.00014048,0.16384
0.00014064,0.16725
0.0001408,0.16384
0.00014096,0.1536
0.00014112,0.14677
0.00014128,0.14677
0.00014144,0.11264
0.0001416,0.13312
0.00014176,0.12629
0.00014192,0.11605
0.00014208,0.11605
0.00014224,0.10581
0.0001424,0.10581
0.00014256,0.098986
0.00014272,0.092159
0.00014288,0.092159
0.00014304,0.092159
0.0001432,0.088746
0.00014336,0.081919
0.00014352,0.075093
0.00014368,0.078506
0.00014384,0.068266
0.000144,0.071679
0.00014416,0.068266
0.00014432,0.054613
0.00014448,0.058026
0.00014464,0.047786
0.0001448,0.044373
0.00014496,0.04096
0.00014512,0.023893
0.00014528,0.027306
0.00014544,0.023893
0.0001456,0.017067
0.00014576,0.017067
0.00014592,0.0068266
0.00014608,0.01024
0.00014624,0.0034133
0.0001464,0
0.00014656,0
0.00014672,-0.013653
0.00014688,-0.013653
0.00014704,-0.01024
0.0001472,-0.013653
0.00014736,-0.027306
0.00014752,-0.023893
0.00014768,-0.027306
0.00014784,-0.037546
0.000148,-0.04096
0.00014816,-0.047786
0.00014832,-0.058026
0.00014848,-0.058026
0.00014864,-0.061439
0.0001488,-0.064853
0.00014896,-0.071679
0.00014912,-0.081919
0.00014928,-0.075093
0.00014944,-0.081919
0.0001496,-0.075093
0.00014976,-0.088746
0.00014992,-0.095572
0.00015008,-0.088746
0.00015024,-0.095572
0.0001504,-0.098986
0.00015056,-0.10581
0.00015072,-0.11947
0.00015088,-0.11605
0.00015104,-0.12288
0.0001512,-0.12629
0.00015136,-0.13653
0.00015152,-0.13995
0.00015168,-0.14336
0.00015184,-0.14336
0.000152,-0.14336
0.00015216,-0.1536
0.00015232,-0.16384
0.00015248,-0.16043
0.00015264,-0.1536
0.0001528,-0.15701
0.00015296,-0.16725
0.00015312,-0.17408
0.00015328,-0.17408
0.00015344,-0.16384
0.0001536,0.22186
0.00015376,-0.081919
0.00015392,0.15701
0.00015408,0.19114
0.00015424,0.18432
0.0001544,0.17408
0.00015456,0.16384
0.00015472,0.1536
0.00015488,0.1536
0.00015504,0.15019
0.0001552,0.14677
0.00015536,0.14336
0.00015552,0.13653
0.00015568,0.13653
0.00015584,0.12971
0.000156,0.13312
0.00015616,0.12288
0.00015632,0.11605
0.00015648,0.11947
0.00015664,0.11947
0.0001568,0.098986
0.00015696,0.1024
0.00015712,0.12288
0.00015728,0.088746
0.00015744,0.085333
0.0001576,0.081919
0.00015776,0.071679
0.00015792,0.061439
0.00015808,0.064853
0.00015824,0.061439
0.0001584,0.058026
0.00015856,0.0512
0.00015872,0.054613
0.00015888,0.0512
0.00015904,0.0512
0.0001592,0.044373
0.00015936,0.044373
0.00015952,0.034133
0.00015968,0.034133
0.00015984,0.023893
